Sumber_Video,Komentar,Nomor,text_clean,Label_Angka,Label_Teks
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"JANGANKAN TRANSJAKARTA LAH PAM AJA NAEK DENGAN ALESAN LUAR TANAH BUSEH APA"" NAEK MULU",838,jangan transjakarta lah pam naek alesan luar tanah buseh apa naek mulu,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Jangan setuju. klo mau hilangkan kartu gratis 15 Golongan. biar adil dan gak memberatkan. 15 golongan itu banyak banget lho. atau kalopun gak di hilangkan ya ikut bayar 1500 atau 2000. anggaran jkt juga gede kok,839,jangan tuju kalau mau hilang kartu cuma cuma golong adil tidak berat golong banyak lho kalo tidak hilang ikut bayar anggar jkt gede,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,jgn ada yg gratisan doonkkkkkkkk,840,jangan yang gratis doonkkkkkkkk,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,jangann naikk wokk 😭,841,jangann naikk wokk,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,@blue jangannn dongg pliss🥺🥺 @pt_transjakarta,842,jangannn dongg pliss,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"JANGANNNNNN, umr blom naik plis",843,jangannnnnn umr blom mahal plis,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,janji diawal manis udah kepilih malah..... tujuan naik tj agar mengurangi kendaraan pribadi. kl memang naik jgn 5k lah harusnya 3600,844,janji awal manis udah pilih malah tuju mahal transjakarta kurang kendara pribadi kalau memang mahal jangan k lah harus,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,janjimu jadi gubernur Jakarta trans gratis skrg malah bikin ulah kebijakan bgmn sih pak ucapan tdk sesuai dgn kenyataan,845,janji jadi gubernur jakarta trans cuma cuma skrg malah ulah bijak bgmn pak ucap tidak sesuai nyata,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"Janter Situmeang kalau biaya Operasional enggak ketutup , kok bisa ngasih gratis naik TJ ke 15 Golongan 🤔 15 Golongan itu berapa jiwa ? Mereka di kasih Gratis tetapi di bebankan ke Masyarakat yang tidak gratis . ini baru yang namanya menyala 🔥 10-31 0 Reply",846,janter situmeang kalau biaya operasional enggak tutup bisa ngasih cuma cuma mahal transjakarta golong golong berapa jiwa di kasih cuma cuma di beban masyarakat tidak cuma cuma baru nama nyala reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,gw jarang naek busway jd ga masalah naik jg. gw pengennya tarif mrt & lrt diturunin,847,jarang naek transjakarta tidak masalah mahal jg ken harga moda raya padu lintas raya padu diturunin,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,dari 3.500 jd 7rb?,848,jd rb,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"Jef mending harganya 4rb. tapi kalo ke Tangerang, depok, bogor bikin 5rb atau 6rb. Tuh daerah udh kebantu mobilitas nya tp ga ngasih sumbangsih ke jakarta 10-29 1 Reply",849,jef mending harga rb tapi kalau tangerang depok bogor rb rb daerah bantu mobilitas tapi tidak ngasih sumbangsih jakarta reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,jejeje berarti isi saldo 50 cuma bisa 5 hari dong ya skrg😔 10-30 0 Reply,850,jejeje arti isi uang cuma hari ya skrg reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"Jel Tapi benerin dulu mesin tap BRT sama NON BRT, pernah tapi in kepotong terus tap out kepotong, yang harusnya 2x ajaa jadi 4x…… bayangin 5000 kepotong 2x kan mayan jadinya, pa kabar yang naik tj tiap hari terus beberapa kali kepotong karena mesinnya gajelas bisa tiba tiba bengkak ongkos bulanannya 10-26 0 Reply",851,jel tapi benerin dulu mesin tempel brt sama non brt pernah tapi in potong terus tempel out potong harus x ajaa jadi x bayangin potong x mayan jadi pa kabar mahal transjakarta tiap hari terus beberapa kali potong mesin gajelas tiba tiba bengkak harga bulan reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,jeremyadimas Pertanyaan : kita bayar pajak kok gak merasakan ada sesutu yg gratis ya kayak fasum transportasi? 3500 naik ke 5000 itu naiknya tinggii bosss. Yg pengguna TJ yg akan berdampak. Buat km yg cuma sekali pake mah gk berasa coy. 10-29 2 Reply,852,jeremyadimas tanya bayar pajak tidak rasa sesutu cuma cuma kayak fasum transportasi mahal itu naik tinggi bosss guna transjakarta akan dampak buat km cuma sekali pake tidak asa coy reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,jey kemahalan pa buat kita mahasiswa yg pp tiap hari😭 10-27 1 Reply,853,jey mahal pa buat mahasiswa pp tiap hari reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"jgan tujuh ribu pak lma, ribu aj",854,jgan tujuh ribu lma ribu aj,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,Jiakhh ai,855,jiakhh ai,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,@Fauzi jiirrr naek😭,856,jiirrr naek,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,jir ternyata yg dulu harganya sma kyk angkot,857,jir nyata dulu harga sma kyk mikrotrans,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,☆彡˚🦋✧⁺˳✧༚ jirrr mulai kpn ni 10-27 0 Reply,858,jirrr mulai kpn ni reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"jngan naik dah ,,soal ny gaji GK pernah naik""",859,jngan mahal dah soal gaji tidak pernah mahal,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,jngn dongg kita mahasiswa bengek,860,jngn dongg mahasiswa bengek,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"jono bukan karna inflasi, tapi karna pemprov subsidi nya terlalu besar😁😁 10-25 1 Reply",861,jono bukan inflasi tapi perintah provinsi subsidi terlalu besar reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,Joyco🐬 tap in/outnya serius benerin kata gue sekarang mah kadang ketarik 2x 10-27 0 Reply,862,joyco tempel in outnya serius benerin kata gue sekarang kadang tarik x reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"jual apprem & top up game semuanya naik, tapi gaji ga naik-naik anjir 10-26 3 Reply",863,jual apprem top up game semua mahal tapi gaji tidak mahal mahal anjir reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"Judas Riot sedih bgt anjrit, WOI JAN NAIK DULU SKRIPSIKU BELOM KELAR ANJRIT 10-27 0 Reply",864,judas riot sedih anjrit woi jan mahal dulu skripsi bom kelar anjrit reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"tolong juga fasilitasnya dibuat ramah untuk semua orang. ya paling ga ramah untuk para saudara kita yang disabilitas, lansia dan anak2. Contoh aja itu jalur layang koridor 13 yg arah ciledug. Akses buat naik harus naik tangga yang mana tangga paling tinggi di daerah Jaksel. jumlah anak tangga ada yang sampe 100 anak tangga lebih. coba bapak/ibu yang mengusulkan kenaikan ini merasakan terlebih dahulu rasanya naik itu. biar bisa lihat rasanya jadi warga yang naik itu. jadi semoga bisa jadi pertimbangan baik adanya kenaikan itu. paling ga coba diimbangi sama perbaikan dan peningkatan fasilitasnya. gerakan nyata yg kami butuhkan",865,juga fasilitas buat ramah semua orang paling tidak ramah para saudara disabilitas lansia anak contoh jalur layang koridor arah ciledug akses buat mahal mahal tangga mana tangga paling tinggi daerah jaksel jumlah anak tangga sampe anak tangga lebih coba bapak ibu usul naik rasa lebih rasa mahal biar lihat rasa jadi warga yang mahal jadi moga jadi timbang baik ada naik itu paling tidak coba imbang sama baik tingkat fasilitas gera nyata yang kami butuh,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,sejujurnya ini memberatkan buat yg gajinya masih dibawah 3jt 😭😭,866,jujur berat buat gaji bawah jt,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"jujur ini cuma perhitungan 5 hari kerja ya, biasanya cuma 27rb skrg jadi 50rb, kenapa aku bilang 25rb karna aku pergi jam 6 pagi jadi tarifnya masih 2,000 dan pulangnya3,500 jadi sehari hanya 5,500 yang sebulan biasanya cuma 110rb skrg jadi 200rb itulah kira kira perbedaan dari ""yaelah cuma 1,500 doang""",867,jujur cuma hitung hari kerja biasa cuma rb skrg jadi rb saya rb saya pergi jam pagi jadi tarif dan pulang jadi hari yang bulan biasa cuma rb skrg jadi rb kira kira beda yaelah cuma doang,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"jujur gue mahasiswa yang membiayai diri sendiri, jujur berat dan nangis bngt bhkan saat blm naik pun juga ttp tersiksa, sehari biaya ongkos dari kelas lanjut tj PP bener bener mikir banget otak buat lengkapinnya;( sedih",868,jujur gue mahasiswa biaya diri sendiri jujur berat nang bngt bhkan belum mahal juga ttp siksa hari biaya harga kelas lanjut transjakarta pp bener bener mikir otak buat lengkapinnya sedih,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,justru.....sharusnya Buswayyyy......dan Jaklingko.....itu hrs gratissss......tuk rakyaaaattt.......!!!!!,869,justru sharusnya buswayyyy mikrotrans hrs gratissss tuk rakyaaaattt,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"371 juta penumpang TransJakarta di 2024, totalnya sekitar Rp 1,3 triliun. Harusnya tarif jangan dinaikkan, biar rakyat tetap semangat pakai transportasi umum. Toh kalau dinaikkan pun, ujung-ujungnya cuma bikin pejabat korup makin kenyang.",870,juta tumpang transjakarta total rp triliun harus harga jangan naik rakyat tetap semangat pakai transportasi umum kalau naik ujung ujung cuma jabat korup makin kenyang,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,5k udh gtu keseringan diri🙂,871,k gtu sering diri,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,kabur ke umum yuk selain tj,872,kabur umum yuk transjakarta,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,kacau prmono kebijakan nya nyusahin rakyat,873,kacau prmono bijak nyusahin rakyat,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"kadang mesin aja suka lemot, bus lama nyampenya mau segala naikin harga, kasian sama pelajar2",874,kadang mesin suka lot bus lama nyampenya mau segala naikin harga kasi sama ajar,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"kadang ngisi uang di tj juga suka ke telen duitnya ga balik lagi pdhl udah lapor ke penjaga jga,ini malah naikin harga kesian yang masi pelajr",875,kadang ngisi uang transjakarta suka telen duit tidak balik pdhl udah lapor jaga jga malah naikin harga kesi mas pelajr,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"saya kader dasawisma pak tapi ga dapat kartu TJ gratiis ,,tapi kader Jumantik dapat pak sedangkan saya kalau mulung ke pasar induk gunain TJ Ampe 2kli naik tj PP 14rbu tn Abang sampai PS induk,,kalau naik oalaa pak gede ongkos saya ,sdngkan saya mau mulung disana ,,,",876,kader dasawisma tapi tidak kartu transjakarta gratiis tapi kader jumantik kalau mulung pasar induk gunain transjakarta ampe kli mahal transjakarta pp rbu tn abang ps induk kalau mahal oalaa pak gede harga sdngkan saya mau mulung sana,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"kaga ada bsukur nya, bayar 2.000 aja kaga bilang makasih lu pada.",877,kaga bsukur bayar kaga makasih kamu,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,kaito 1412 TOLAK KENAIKAN TARIF TRANSJAKARTA!! 10-27 0 Reply,878,kaito tolak naik harga transjakarta reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,kaji lagi pak kebijaksanaannya 15 golongan itu bukan yh pengguna tj maksimal tiap hari,879,kaji pak bijaksana golong bukan yh guna transjakarta maksimal tiap hari,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"klo bisa ASN jgn di gratiskan....kenapa golongan bawah yg jd dampak nya,klo bisa yg di gratiskan itu Lansia,klo bagi saya keberatan,banyak yg gaji di bawah UMR🙏✌",880,kalau asn jangan gratis golong bawah jd dampak kalau gratis lansia kalau saya berat banyak yang gaji bawah umr,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,kalo bisa asn dan polri bayar pak . gaji udah di bayar sama negara.. kita yang umum yg gratisin . dan jangan lupa pak 4.1 t,881,kalau asn polri bayar gaji udah bayar sama negara umum yang gratisin jangan lupa t,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"kalau begini, kata gue buruan MRT fase 2 kelarin. mending MRT aja deh 😭🙏",882,kalau begini kata gue buru moda raya padu fase kelarin mending moda raya padu deh,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"Kalo di bilang nyaman tentu tidak, namanya transportasi umum subsidi udah pasti jauh dari nyaman. belum lagi waktu tempuh yg lumayan lama di jalan, ya untuk harga 3500 worth it lah. tp kalo sampai naik 7000 maaf banget, apalagi kalo yg transit dari non brt ke brt bisa kena 2 kali. kalo mau itung-itungan ya mending pakai motor sendiri, selain hemat waktu tentunya hemat ongkos 😇",883,kalau bilang nyaman tidak nama transportasi umum subsidi udah jauh nyaman belum waktu tempuh lumayan lama jalan untuk harga worth it lah tapi kalau mahal maaf apalagi kalau transit non brt brt kena kali kalau mau itung itungan mending pakai motor sendiri hemat waktu tentu hemat harga,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"kalau bnran di naikin benerin dulu pak mesin tap nya, asli saldo sering kepotong 2 kali, kalau kepotong jg lumayan bgt pak, plus kadang mau tap in/out aja lama bnr, saran jg armada di tambahin pak, kl udh naik 7k aja ntr sm aja 3.500",884,kalau bnran naikin benerin dulu mesin tempel asli uang sering potong kali kalau potong jg lumayan plus kadang mau tempel in out lama bnr saran jg armada tambahin pak kalau mahal k ntr sm,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,klo bpk bilang berat kenapa bpk berwacana menggratiskan banyak hal?? spt gratis naek LRT/MRT/TJ bagi pegawai swasta yg ber ktp dki??? blm lg gratis hal2 lainnya hadeehh,885,kalau bpk berat bpk wacana gratis banyak spt cuma cuma naek lintas raya padu moda raya padu transjakarta pegawai swasta ber ktp jakarta belum lg cuma cuma lain hadeehh,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,klo bs jgn naik msh bnyk pengangguran,886,kalau bs jangan mahal msh bnyk anggur,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"klo buat hari"" naik tj yaa boncos jg sehari pp 10k×26 hari: 260k, yg tadinya sbln 182k blm jg ada yang naik dari krl ke tj blm parkir d st krl 5k/hari",887,kalau buat hari mahal transjakarta yaa boncos jg hari pp k hari k tadi sbln k belum jg yang mahal kereta transjakarta belum parkir st kereta k hari,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"Kalo buat yg kerja bisa aja,tapi ingat kga semua org loh sagup,apa lagi yg bener benr gimana gitu🥺",888,kalau buat kerja saja tapi ingat kga semua org sagup apa yang bener benr gimana gitu,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,kalo dapet duduk gpp kalo berdiri gamau 😭😭,889,kalau dapet duduk gpp kalau diri gamau,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,kalo Deket mah rugi,890,kalau deket rugi,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,kalo gitu ga ada bedanya gw naik ojol. mending gw ojol,891,kalau gitu tidak beda mahal ojek online mending ojek online,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"ya Klo gitu gak ush ada yg di gratisin,bayar aja semuanya biar adil dan harganya gak naik drastis",892,kalau gitu tidak ush yang gratisin bayar semua adil harga tidak mahal drastis,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Kalo gt pegawai pemda dki nya jgn di gratisin ya Pak,893,kalau gt pegawai pemda jakarta jangan gratisin pak,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"kalau tarif naik jadi 5k, kuliah pp jadi 20/hari x seminggu udh 100k, perbulan brrti 400k, uang ongkos perbulan jdi naik 2x lipat☺",894,kalau harga mahal jadi k kuliah pp jadi hari x minggu k bulan brrti k uang harga bulan jdi mahal x lipat,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,kalo tarif naik. rugi gak negara??,895,kalau harga mahal rugi tidak negara,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"KLO tarif naik, tapi busnya dibnyakin dan kita GK berdiri sih oke, KLO GK mending KRL donk ..",896,kalau harga mahal tapi bus dibnyakin kita tidak diri oke kalau tidak mending kereta donk,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"kalo tarif di naikan, jangan macet lagi yaaa,",897,kalau harga naik jangan padat yaaa,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"kalo tarif di naikkan minimal fasilitas nya di tambahin, biar di dalem Transjakarta nya jga gk dempet2an apalgi smpe ada yg ribut2 karena kn yg naik transjakarta semua masyarakat dari yg anak sekolah, kuliah, kerja, karyawan",898,kalau harga naik minimal fasilitas di tambahin di dalem transjakarta jga tidak dempet apalgi smpe ribut kn yang mahal transjakarta semua masyarakat yang anak sekolah kuliah kerja karyawan,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"kalo tarif di naikin tlg tambahin armada nya, tiap hari desek²an mana skrng bis nya kecil bgt kaya tayo😭",899,kalau harga naikin tlg tambahin armada tiap hari desek an mana skrng bis kecil kaya tayo,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,kalau tarif 2rb sebelum jam 07.00 tetap ada kan?,900,kalau harga rb jam tetap kan,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,klo tarif 7000 Tj auto siap'' sepi GK full membludak...,901,kalau harga transjakarta auto siap sepi tidak full membludak,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"Pak, kalo tarif wajar 9k mk berlakukan 9k untuk jarak terjauh & tarif tetap untuk wilayah Jakarta. itu lbh masuk akal.",902,kalau harga wajar k mk laku k jarak jauh harga tetap wilayah jakarta lbh masuk akal,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,klo penghasilan nya gede bilang nya gpp klo yg penghasilan nya pas Pasan pusing juga tuh..klo naik 5000 berarti PP dah 10000 bro...pelayanan nya juma gitu2 aja klo dah jam pulang kerja berdesakan nguntungin copet copet di basway ..jalur basway nya masih di pake Ama motor mobil pribadi nya pada masuk jalur basway..klo bisa di jalur basway di pasang tilang elektronik..tuh biar pada yg lewat jalur basway..,903,kalau hasil gede gpp kalau hasil pas pas pusing kalau mahal arti pp dah layan juma gitu kalau dah jam pulang kerja desa nguntungin copet copet basway jalur basway masih pake ama motor mobil pribadi nya masuk jalur basway kalau jalur basway di pasang tilang elektronik tuh biar pada yang lewat jalur basway,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"Kalo di hitung"" misalnya bner 7000nih, buat yang jaraknya yg gak terlalu jauh pasti orang milih naik mtor pribadi , karena minusnya TJ klo jam kerja pasti rame dan desak""kan trus gak Dpt tempat duduk ahaha 🤣 kadang kena macet... soalnya gw koridor 9 tau lah gmn ramenye..b🙂",904,kalau hitung misal bner buat jarak tidak terlalu jauh orang milih mahal mtor pribadi minus transjakarta kalau jam kerja rame desak trus tidak dpt tempat duduk ahaha kadang kena padat soal koridor lah gmn ramenye b,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"yah KLO ibu"" mau kemana"" susah lah kaya gini",905,kalau ibu mau susah lah kaya gin,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,kalo jalur TJ steril dari kendaraan pribadi insyaAllah makin banyak penumpangnya meskipun tarif naik bisa lah diatur,906,kalau jalur transjakarta steril kendara pribadi insyaallah makin banyak tumpang meski harga mahal lah atur,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,ya klo bisa jgn naik lah pak gubernur..,907,kalau jangan mahal lah gubernur,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"Kalau kalian masih beli kopi, kalau kalian masih ngerokok, kalau kalian masih nongkrong, kalian ga layak untuk protes naik 1500 untuk jaga fasilitas transum.",908,kalau kalian beli kopi kalau kalian ngerokok kalau kalian nongkrong kalian tidak layak protes mahal jaga fasilitas transum,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"Kalo kaya gini kasian pedagang2 kaki lima yang menggunakan TJ. Saya sering ketemu area Pulo Gadung, Petamburan, Kalideres banyak pedagang yg pakai TJ. Kalau dinaikan, rasanya berat ke mereka🙏",909,kalau kaya gin kasi dagang kaki lima guna transjakarta sering ketemu area pulo gadung tambur kalideres banyak dagang pakai transjakarta kalau naik rasa berat mereka,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,kalau masih kena macet 2 jam. i think 3500 udah bener sih. LRT MRT mahal gak apa apa. enggak macet kok,910,kalau kena padat jam i think udah bener lintas raya padu moda raya padu mahal tidak apa apa enggak padat,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"kalo KTP nya masih daerah gmn kocak, tetep aja mahal kalo kerja PP . makin kesini makin kesana heran gue,",911,kalau ktp masih daerah gmn kocak tetep mahal kalau kerja pp makin kesini makin kesana heran gue,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,klo kya gini TJ bisa sepi penumpang paling tdk penumpang berahli ambil kredit motor,912,kalau kya gin transjakarta sepi tumpang paling tidak tumpang ahli ambil kredit motor,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"klo kya gni jangan smpe ad yg brdiri d dlm bus harus d batasi, krna klo ad anak kecil atau lansia auto kasih tmpt duduk kn? masalah'a kita sma2 byr, dn lg yg muda jga butuh tmpt duduk krna plg kerja cape. gk ad yg tau jga pekerjaan aph aj, biza jdi spg brdiri 10 jam massa hruz brdiri lg?!",913,kalau kya gni jangan smpe ad brdiri dlm bus d batas krna kalau ad anak kecil lansia auto kasih tmpt duduk kn masalah a sma byr dn lg muda jga butuh tmpt duduk krna plg kerja cape tidak ad tau jga kerja aph aj biza jdi spg brdiri jam massa hruz brdiri lg,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,kalau aku lebih setuju ongkos begini ngak usah di subsidi...,914,kalau lebih tuju harga begini ngak usah subsidi,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"kalo naik jadi 5 rb, mending aku ngalah bangun lebih cepat buat naik lrt sebelum jam 6 pagi. Sebagai warga bekasi, jadi ngerasa sama aja, malah lebih pasti lrt, tj bisa aja macet🙏",915,kalau mahal jadi rb mending ngalah bangun lebih cepat buat mahal lintas raya padu jam pagi warga bekas jadi ngerasa sama malah lebih lintas raya padu transjakarta saja padat,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"kalau pun naik jangan mahal2, naik nya 10% aja lah kasihan rakyat.🙂",916,kalau mahal jangan mahal mahal saja lah kasihan rakyat,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,kalo naik nya jdi 5rb si masih oke tapi kalo udh 7rb gk dlu deh mending bawa motor aja ke kerjaan,917,kalau mahal jdi rb masih oke tapi kalau rb tidak dlu mending bawa motor ke kerja,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,KALAU BISA NAIK 20k,918,kalau mahal k,-1,Negatif
